897.3110972640637	9.0
955.7800946208297	10.0
1050.4323390260247	9.0
945.1699885117529	9.0
929.9605386987705	10.0
911.4776190463117	9.0
889.042318070792	10.0
897.4332220908028	9.0
893.2346118597256	10.0
1034.9053850004411	10.0
863.3207537787522	9.0
928.7735891492237	10.0
950.5874854511454	9.0
921.7226718146685	11.0
927.1923234136603	10.0
1036.0543037239208	9.0
882.3359334415015	9.0
935.4855742054291	10.0
941.6865687260602	9.0
863.0947927778567	9.0
921.5664970300431	9.0
920.6900268807034	10.0
1032.0239277441456	10.0
862.866170457746	9.0
897.5860640872334	9.0
858.4645832541505	9.0
857.4002096877956	9.0
871.8123140899867	9.0
896.0671071998722	9.0
862.866170457746	9.0
933.4244872640386	9.0
1021.9899599290204	9.0
996.532443152454	10.0
976.4281582371881	11.0
989.2243040289411	9.0
943.5107772006403	10.0
969.3493019341443	9.0
858.9016330283921	9.0
1012.0433058748346	10.0
1056.847876298736	9.0
908.8531002823762	9.0
1081.3955832606548	10.0
896.2676359292008	9.0
1027.3239772419508	10.0
1221.3242466674567	9.0
971.5366097698341	10.0
877.5019042466876	9.0
1016.8328782422575	10.0
899.1799355524848	9.0
935.9724035946829	10.0
896.0671071998723	9.0
897.5860640872334	9.0
896.0671071998723	9.0
957.8240475067335	10.0
1034.6566166066023	9.0
1019.4651458106547	10.0
1034.562798075559	10.0
984.5455020467891	10.0
1043.6274529141751	10.0
890.2284714138151	9.0
896.0671071998723	9.0
936.4990754262461	9.0
928.7332732667732	10.0
1011.2833128123735	10.0
1072.440143157208	9.0
927.7092155828688	10.0
1058.4195855787457	9.0
1039.651746233358	10.0
1063.023644900007	9.0
1136.0261998125643	11.0
1121.7118838606607	10.0
1111.4439861107003	11.0
909.3519774603132	9.0
1174.6687010985631	10.0
910.2686799924188	9.0
947.7136768861245	9.0
1100.2800321174639	10.0
935.4855742054291	10.0
1028.381541030739	9.0
1028.8354423836868	10.0
1150.6111976046695	10.0
974.7705429018445	10.0
1048.1225478548643	9.0
1005.2465587668261	10.0
897.5860640872334	9.0
1077.508466560626	10.0
1075.5844524691802	11.0
1178.8113870869563	11.0
1265.6083489197042	10.0
1177.9032652045012	12.0
1046.753530394046	10.0
1594.2656284092177	9.0
1011.084435922388	10.0
1259.6124464957466	9.0
1058.69096332741	10.0
1120.3379017828145	10.0
1079.0177569927275	11.0
948.4236989007593	9.0
1180.1726917952544	10.0
1121.125669082813	11.0
1324.794793684618	9.0
896.0671071998723	9.0
1042.2210794790494	10.0
1012.319206960733	10.0
1062.2655312387244	9.0
1039.5667562745277	10.0
897.1314807662271	9.0
1227.8008851077814	11.0
1284.4719192823432	10.0
1215.6417099528737	12.0
894.0734278570827	9.0
998.8948387119478	10.0
874.587789973895	9.0
1063.8788388468492	10.0
940.875533240223	9.0
1136.0766315707626	10.0
1022.3004842940672	10.0
896.0671071998723	9.0
896.0671071998723	9.0
940.7105093374008	9.0
1034.5790182836488	10.0
1061.442300965239	9.0
865.9476394479985	9.0
900.6429998549828	9.0
946.7961704902104	9.0
1031.6238401826292	10.0
857.4002096877956	9.0
897.6668963790024	9.0
999.419631529316	10.0
947.2158522458719	9.0
960.9657985018487	10.0
1006.0440351994012	10.0
1123.8181803348489	9.0
889.4678184150763	9.0
1148.335386703292	10.0
920.4941882725637	9.0
892.4648062888733	9.0
896.0671071998723	9.0
896.0671071998722	9.0
989.3178746907988	10.0
897.1314807662271	9.0
975.4623658047155	9.0
973.7790843604228	10.0
967.5458853714	11.0
981.6509938370324	10.0
1279.0295424157823	9.0
897.5860640872334	9.0
1058.88369880636	10.0
897.1314807662271	9.0
1003.315596237643	10.0
856.6526045735848	9.0
874.2629082563095	9.0
897.1314807662271	9.0
860.5766135815384	9.0
882.3359334415015	9.0
918.8031545111328	9.0
1063.587932187616	10.0
910.3353646980262	9.0
1133.6442921114233	10.0
858.1612310693814	9.0
897.1314807662271	9.0
911.0651324599327	9.0
902.7392207843088	10.0
967.9852397116352	10.0
967.968978858345	11.0
892.4648062888732	9.0
863.3207537787522	9.0
1003.0116232769188	10.0
977.8468962458094	11.0
1007.9850002089556	10.0
1297.2525314558968	9.0
1012.9302683425465	10.0
971.6622950369187	10.0
1170.1326229918434	9.0
902.8385753108855	9.0
881.1977700937304	9.0
1043.1487258502016	10.0
1065.1073753261876	10.0
1156.0322910869997	9.0
878.7134306316536	9.0
897.1314807662271	9.0
863.3207537787522	9.0
896.0671071998722	9.0
881.1977700937304	9.0
1073.36389550059	10.0
1010.4310759387772	11.0
858.447049707386	9.0
976.9687686749107	10.0
992.9215604055669	9.0
946.4897887300096	11.0
934.4223404030964	10.0
1050.8997215989612	9.0
999.3264164031974	10.0
863.0947927778568	9.0
893.5827677377955	9.0
892.5544709697218	9.0
1005.974550460729	10.0
938.1158079770128	10.0
879.4830867713599	9.0
1070.729288500245	10.0
1183.8138939430828	9.0
881.1977700937305	9.0
1026.1087931011955	10.0
1102.475489381658	9.0
1031.3142864155884	10.0
1183.835751475737	9.0
858.4645832541505	9.0
1006.3439805815169	9.0
993.0015547559884	9.0
949.9143088204722	10.0
921.5169785413384	9.0
909.0141493024258	9.0
897.5860640872334	9.0
930.5287770695606	9.0
896.0671071998723	9.0
935.485574205429	10.0
1018.5484502235503	9.0
896.0671071998723	9.0
