2077.292962065868	9.0	
1684.6854957991916	9.0	
1901.076971500833	9.0	
1839.242712366095	9.0	
1828.9515911589651	9.0	
1914.6357446480747	9.0	
1724.829679095379	9.0	
1767.018319655202	9.0	
1798.168911156583	9.0	
1787.661615811486	9.0	
1804.4174605537628	9.0	
1759.677715700539	9.0	
1722.3512585832896	9.0	
1854.8385089733856	9.0	
1992.7143922135651	9.0	
1732.6920245692645	9.0	
1831.2122152598074	9.0	
1902.4954624681613	9.0	
1876.387135544071	9.0	
1905.4829106333384	9.0	
1863.0248812063803	9.0	
1840.0555645123604	9.0	
1870.4051743315504	9.0	
1913.2880283024595	9.0	
1801.7926811073037	9.0	
1943.5830315042506	9.0	
1875.8618741731757	9.0	
1838.1881559734422	9.0	
1696.451808986566	9.0	
1955.792987775171	9.0	
1680.6239613363055	9.0	
1684.6177838881601	9.0	
1827.5432870581133	9.0	
1755.3491249328083	9.0	
1951.200196872954	9.0	
1905.6683569538034	9.0	
1751.486504058263	9.0	
1856.2711912724258	9.0	
1706.7808338056843	9.0	
1749.5430088426292	9.0	
1861.661472466271	9.0	
1842.2253423312163	9.0	
1610.398331883108	9.0	
1952.6855400877657	9.0	
2033.8979477778757	9.0	
1865.5826043085106	9.0	
1679.1290074455223	9.0	
1791.9290476820006	9.0	
1974.6438877508442	9.0	
1848.3436918796835	9.0	
