1728.7219699649727	9.0	
1681.2285031594456	9.0	
1784.4562781638076	9.0	
1870.6477298154086	9.0	
1974.2356812331082	9.0	
1802.8732636786358	9.0	
1831.8685241197559	9.0	
1782.727847072064	9.0	
1820.1029646463796	9.0	
1819.3057520291152	9.0	
1875.475801152345	9.0	
1749.8242325131137	9.0	
1758.4308615467394	9.0	
1868.688452036288	9.0	
1928.1311140458422	9.0	
1869.007257574367	9.0	
1837.4873252240943	9.0	
1719.3469055517878	9.0	
1609.063266233707	9.0	
1754.353844584987	9.0	
1709.3822670509662	9.0	
1941.945441793919	9.0	
2070.9176740451367	9.0	
1859.8812775547349	9.0	
1977.3008329844445	9.0	
1777.3056971642052	9.0	
1792.228555078304	9.0	
1753.7698788947685	9.0	
1871.339112877424	9.0	
1898.4587418885021	9.0	
1726.1109121937793	9.0	
1805.0019291029714	9.0	
1685.1969479587917	9.0	
1866.4284666138756	9.0	
1879.8307589381177	9.0	
1753.3909414050638	9.0	
1618.887482517014	9.0	
1831.677792715487	9.0	
1914.079879961897	9.0	
1885.4009318764913	9.0	
1724.9765620276523	9.0	
1869.7853572389336	9.0	
1948.8160989428825	9.0	
1849.0436512424685	9.0	
1996.0755148538146	9.0	
1866.426345144392	9.0	
1774.7894285449765	9.0	
1730.3472207233463	9.0	
1898.2965065818182	9.0	
1762.783820919766	9.0	
