1512.8564093556986	9.0	
1592.1345707075216	9.0	
1669.2289297461023	9.0	
1562.533894757668	9.0	
1448.3957249386726	9.0	
1611.5220414617659	9.0	
1380.1183646381069	9.0	
1581.7870524168843	9.0	
1574.0026092246562	9.0	
1528.3237900095078	9.0	
1627.899858090481	9.0	
1339.901163781294	9.0	
1596.7977371677534	9.0	
1441.9848608008433	9.0	
1568.5426680140054	9.0	
1458.4803039231388	9.0	
1502.166478073326	9.0	
1383.614763232868	9.0	
1536.706450247808	9.0	
1412.1495394328053	9.0	
1565.7743333526541	9.0	
1561.457882115166	9.0	
1563.2754778083186	9.0	
1532.4542089787085	9.0	
1510.2314469037306	9.0	
1659.2096673081592	9.0	
1473.978790658427	9.0	
1408.1013133959864	9.0	
1534.5778157685254	9.0	
1591.2240302799398	9.0	
1400.4590034258827	9.0	
1694.3883193630227	9.0	
1672.8375146781837	9.0	
1491.7569419152153	9.0	
1531.6637024987206	9.0	
1570.3805028117306	9.0	
1438.5744079150702	9.0	
1701.423671977994	9.0	
1676.6104001237304	9.0	
1386.4145003158865	9.0	
1440.0441604496411	9.0	
1497.6591195322753	9.0	
1362.9272605974613	9.0	
1521.8784323675443	9.0	
1476.2160782217795	9.0	
1423.7716189800049	9.0	
1574.757799870139	9.0	
1556.4547837084663	9.0	
1297.1307361551494	9.0	
1599.6426915696984	9.0	
